country,iso3c,date,confirmed,deaths,recovered
Peru,PER,2020-01-23,0,0,0
Peru,PER,2020-01-24,0,0,0
Peru,PER,2020-01-25,0,0,0
Peru,PER,2020-01-26,0,0,0
Peru,PER,2020-01-27,0,0,0
Peru,PER,2020-01-28,0,0,0
Peru,PER,2020-01-29,0,0,0
Peru,PER,2020-01-30,0,0,0
Peru,PER,2020-01-31,0,0,0
Peru,PER,2020-02-01,0,0,0
Peru,PER,2020-02-02,0,0,0
Peru,PER,2020-02-03,0,0,0
Peru,PER,2020-02-04,0,0,0
Peru,PER,2020-02-05,0,0,0
Peru,PER,2020-02-06,0,0,0
Peru,PER,2020-02-07,0,0,0
Peru,PER,2020-02-08,0,0,0
Peru,PER,2020-02-09,0,0,0
Peru,PER,2020-02-10,0,0,0
Peru,PER,2020-02-11,0,0,0
Peru,PER,2020-02-12,0,0,0
Peru,PER,2020-02-13,0,0,0
Peru,PER,2020-02-14,0,0,0
Peru,PER,2020-02-15,0,0,0
Peru,PER,2020-02-16,0,0,0
Peru,PER,2020-02-17,0,0,0
Peru,PER,2020-02-18,0,0,0
Peru,PER,2020-02-19,0,0,0
Peru,PER,2020-02-20,0,0,0
Peru,PER,2020-02-21,0,0,0
Peru,PER,2020-02-22,0,0,0
Peru,PER,2020-02-23,0,0,0
Peru,PER,2020-02-24,0,0,0
Peru,PER,2020-02-25,0,0,0
Peru,PER,2020-02-26,0,0,0
Peru,PER,2020-02-27,0,0,0
Peru,PER,2020-02-28,0,0,0
Peru,PER,2020-02-29,0,0,0
Peru,PER,2020-03-01,0,0,0
Peru,PER,2020-03-02,0,0,0
Peru,PER,2020-03-03,0,0,0
Peru,PER,2020-03-04,0,0,0
Peru,PER,2020-03-05,0,0,0
Peru,PER,2020-03-06,1,0,0
Peru,PER,2020-03-07,1,0,0
Peru,PER,2020-03-08,6,0,0
Peru,PER,2020-03-09,7,0,0
Peru,PER,2020-03-10,11,0,0
Peru,PER,2020-03-11,11,0,0
Peru,PER,2020-03-12,15,0,0
Peru,PER,2020-03-13,28,0,0
Peru,PER,2020-03-14,38,0,0
Peru,PER,2020-03-15,43,0,0
Peru,PER,2020-03-16,86,0,0
Peru,PER,2020-03-17,117,0,1
Peru,PER,2020-03-18,145,0,1
Peru,PER,2020-03-19,234,0,1
Peru,PER,2020-03-20,234,3,1
Peru,PER,2020-03-21,318,5,1
Peru,PER,2020-03-22,363,5,1
Peru,PER,2020-03-23,395,5,1
Peru,PER,2020-03-24,416,7,1
Peru,PER,2020-03-25,480,9,1
Peru,PER,2020-03-26,580,9,14
Peru,PER,2020-03-27,635,11,16
Peru,PER,2020-03-28,671,16,16
Philippines,PHL,2020-01-22,0,0,0
Philippines,PHL,2020-01-23,0,0,0
Philippines,PHL,2020-01-24,0,0,0
Philippines,PHL,2020-01-25,0,0,0
Philippines,PHL,2020-01-26,0,0,0
Philippines,PHL,2020-01-27,0,0,0
Philippines,PHL,2020-01-28,0,0,0
Philippines,PHL,2020-01-29,0,0,0
Philippines,PHL,2020-01-30,1,0,0
Philippines,PHL,2020-01-31,1,0,0
Philippines,PHL,2020-02-01,1,0,0
Philippines,PHL,2020-02-02,2,1,0
Philippines,PHL,2020-02-03,2,1,0
Philippines,PHL,2020-02-04,2,1,0
Philippines,PHL,2020-02-05,2,1,0
Philippines,PHL,2020-02-06,2,1,0
Philippines,PHL,2020-02-07,3,1,0
Philippines,PHL,2020-02-08,3,1,0
Philippines,PHL,2020-02-09,3,1,0
Philippines,PHL,2020-02-10,3,1,0
Philippines,PHL,2020-02-11,3,1,0
Philippines,PHL,2020-02-12,3,1,1
Philippines,PHL,2020-02-13,3,1,1
Philippines,PHL,2020-02-14,3,1,1
Philippines,PHL,2020-02-15,3,1,1
Philippines,PHL,2020-02-16,3,1,1
Philippines,PHL,2020-02-17,3,1,1
Philippines,PHL,2020-02-18,3,1,1
Philippines,PHL,2020-02-19,3,1,1
Philippines,PHL,2020-02-20,3,1,1
Philippines,PHL,2020-02-21,3,1,1
Philippines,PHL,2020-02-22,3,1,1
Philippines,PHL,2020-02-23,3,1,1
Philippines,PHL,2020-02-24,3,1,1
Philippines,PHL,2020-02-25,3,1,1
Philippines,PHL,2020-02-26,3,1,1
Philippines,PHL,2020-02-27,3,1,1
Philippines,PHL,2020-02-28,3,1,1
Philippines,PHL,2020-02-29,3,1,1
Philippines,PHL,2020-03-01,3,1,1
Philippines,PHL,2020-03-02,3,1,1
Philippines,PHL,2020-03-03,3,1,1
Philippines,PHL,2020-03-04,3,1,1
Philippines,PHL,2020-03-05,3,1,1
Philippines,PHL,2020-03-06,5,1,1
Philippines,PHL,2020-03-07,6,1,1
Philippines,PHL,2020-03-08,10,1,1
Philippines,PHL,2020-03-09,20,1,1
Philippines,PHL,2020-03-10,33,1,2
Philippines,PHL,2020-03-11,49,1,2
Philippines,PHL,2020-03-12,52,2,2
Philippines,PHL,2020-03-13,64,5,2
Philippines,PHL,2020-03-14,111,8,2
Philippines,PHL,2020-03-15,140,11,2
Philippines,PHL,2020-03-16,142,12,2
Philippines,PHL,2020-03-17,187,12,5
Philippines,PHL,2020-03-18,202,19,5
Philippines,PHL,2020-03-19,217,17,8
Philippines,PHL,2020-03-20,230,18,8
Philippines,PHL,2020-03-21,307,19,13
Philippines,PHL,2020-03-22,380,25,17
Philippines,PHL,2020-03-23,462,33,17
Philippines,PHL,2020-03-24,552,35,20
Philippines,PHL,2020-03-25,636,38,26
Philippines,PHL,2020-03-26,707,45,28
Philippines,PHL,2020-03-27,803,54,31
Philippines,PHL,2020-03-28,1075,68,35
Papua New Guinea,PNG,2020-01-22,0,0,0
Papua New Guinea,PNG,2020-01-23,0,0,0
Papua New Guinea,PNG,2020-01-24,0,0,0
Papua New Guinea,PNG,2020-01-25,0,0,0
Papua New Guinea,PNG,2020-01-26,0,0,0
Papua New Guinea,PNG,2020-01-27,0,0,0
Papua New Guinea,PNG,2020-01-28,0,0,0
Papua New Guinea,PNG,2020-01-29,0,0,0
Papua New Guinea,PNG,2020-01-30,0,0,0
Papua New Guinea,PNG,2020-01-31,0,0,0
Papua New Guinea,PNG,2020-02-01,0,0,0
Papua New Guinea,PNG,2020-02-02,0,0,0
Papua New Guinea,PNG,2020-02-03,0,0,0
Papua New Guinea,PNG,2020-02-04,0,0,0
Papua New Guinea,PNG,2020-02-05,0,0,0
Papua New Guinea,PNG,2020-02-06,0,0,0
Papua New Guinea,PNG,2020-02-07,0,0,0
Papua New Guinea,PNG,2020-02-08,0,0,0
Papua New Guinea,PNG,2020-02-09,0,0,0
Papua New Guinea,PNG,2020-02-10,0,0,0
Papua New Guinea,PNG,2020-02-11,0,0,0
Papua New Guinea,PNG,2020-02-12,0,0,0
Papua New Guinea,PNG,2020-02-13,0,0,0
Papua New Guinea,PNG,2020-02-14,0,0,0
Papua New Guinea,PNG,2020-02-15,0,0,0
Papua New Guinea,PNG,2020-02-16,0,0,0
Papua New Guinea,PNG,2020-02-17,0,0,0
Papua New Guinea,PNG,2020-02-18,0,0,0
Papua New Guinea,PNG,2020-02-19,0,0,0
Papua New Guinea,PNG,2020-02-20,0,0,0
Papua New Guinea,PNG,2020-02-21,0,0,0
Papua New Guinea,PNG,2020-02-22,0,0,0
Papua New Guinea,PNG,2020-02-23,0,0,0
Papua New Guinea,PNG,2020-02-24,0,0,0
Papua New Guinea,PNG,2020-02-25,0,0,0
Papua New Guinea,PNG,2020-02-26,0,0,0
Papua New Guinea,PNG,2020-02-27,0,0,0
Papua New Guinea,PNG,2020-02-28,0,0,0
Papua New Guinea,PNG,2020-02-29,0,0,0
Papua New Guinea,PNG,2020-03-01,0,0,0
Papua New Guinea,PNG,2020-03-02,0,0,0
Papua New Guinea,PNG,2020-03-03,0,0,0
Papua New Guinea,PNG,2020-03-04,0,0,0
Papua New Guinea,PNG,2020-03-05,0,0,0
Papua New Guinea,PNG,2020-03-06,0,0,0
Papua New Guinea,PNG,2020-03-07,0,0,0
Papua New Guinea,PNG,2020-03-08,0,0,0
Papua New Guinea,PNG,2020-03-09,0,0,0
Papua New Guinea,PNG,2020-03-10,0,0,0
Papua New Guinea,PNG,2020-03-11,0,0,0
Papua New Guinea,PNG,2020-03-12,0,0,0
Papua New Guinea,PNG,2020-03-13,0,0,0
Papua New Guinea,PNG,2020-03-14,0,0,0
Papua New Guinea,PNG,2020-03-15,0,0,0
Papua New Guinea,PNG,2020-03-16,0,0,0
Papua New Guinea,PNG,2020-03-17,0,0,0
Papua New Guinea,PNG,2020-03-18,0,0,0
Papua New Guinea,PNG,2020-03-19,0,0,0
Papua New Guinea,PNG,2020-03-20,1,0,0
Papua New Guinea,PNG,2020-03-21,1,0,0
Papua New Guinea,PNG,2020-03-22,1,0,0
Papua New Guinea,PNG,2020-03-23,1,0,0
Papua New Guinea,PNG,2020-03-24,1,0,0
Papua New Guinea,PNG,2020-03-25,1,0,0
Papua New Guinea,PNG,2020-03-26,1,0,0
Papua New Guinea,PNG,2020-03-27,1,0,0
Papua New Guinea,PNG,2020-03-28,1,0,0
Poland,POL,2020-01-22,0,0,0
Poland,POL,2020-01-23,0,0,0
Poland,POL,2020-01-24,0,0,0
Poland,POL,2020-01-25,0,0,0
Poland,POL,2020-01-26,0,0,0
Poland,POL,2020-01-27,0,0,0
Poland,POL,2020-01-28,0,0,0
Poland,POL,2020-01-29,0,0,0
Poland,POL,2020-01-30,0,0,0
Poland,POL,2020-01-31,0,0,0
Poland,POL,2020-02-01,0,0,0
Poland,POL,2020-02-02,0,0,0
Poland,POL,2020-02-03,0,0,0
Poland,POL,2020-02-04,0,0,0
Poland,POL,2020-02-05,0,0,0
Poland,POL,2020-02-06,0,0,0
Poland,POL,2020-02-07,0,0,0
Poland,POL,2020-02-08,0,0,0
Poland,POL,2020-02-09,0,0,0
Poland,POL,2020-02-10,0,0,0
Poland,POL,2020-02-11,0,0,0
Poland,POL,2020-02-12,0,0,0
Poland,POL,2020-02-13,0,0,0
Poland,POL,2020-02-14,0,0,0
Poland,POL,2020-02-15,0,0,0
Poland,POL,2020-02-16,0,0,0
Poland,POL,2020-02-17,0,0,0
Poland,POL,2020-02-18,0,0,0
Poland,POL,2020-02-19,0,0,0
Poland,POL,2020-02-20,0,0,0
Poland,POL,2020-02-21,0,0,0
Poland,POL,2020-02-22,0,0,0
Poland,POL,2020-02-23,0,0,0
Poland,POL,2020-02-24,0,0,0
Poland,POL,2020-02-25,0,0,0
Poland,POL,2020-02-26,0,0,0
Poland,POL,2020-02-27,0,0,0
Poland,POL,2020-02-28,0,0,0
Poland,POL,2020-02-29,0,0,0
Poland,POL,2020-03-01,0,0,0
Poland,POL,2020-03-02,0,0,0
Poland,POL,2020-03-03,0,0,0
Poland,POL,2020-03-04,1,0,0
Poland,POL,2020-03-05,1,0,0
Poland,POL,2020-03-06,5,0,0
Poland,POL,2020-03-07,5,0,0
Poland,POL,2020-03-08,11,0,0
Poland,POL,2020-03-09,16,0,0
Poland,POL,2020-03-10,22,0,0
Poland,POL,2020-03-11,31,0,0
Poland,POL,2020-03-12,49,1,0
Poland,POL,2020-03-13,68,2,0
Poland,POL,2020-03-14,103,3,0
Poland,POL,2020-03-15,119,3,0
Poland,POL,2020-03-16,177,4,13
Poland,POL,2020-03-17,238,5,13
Poland,POL,2020-03-18,251,5,13
Poland,POL,2020-03-19,355,5,1
Poland,POL,2020-03-20,425,5,1
Poland,POL,2020-03-21,536,5,1
Poland,POL,2020-03-22,634,7,1
Poland,POL,2020-03-23,749,8,1
Poland,POL,2020-03-24,901,10,1
Poland,POL,2020-03-25,1051,14,7
Poland,POL,2020-03-26,1221,16,7
Poland,POL,2020-03-27,1389,16,7
Poland,POL,2020-03-28,1638,18,7
Portugal,PRT,2020-01-22,0,0,0
Portugal,PRT,2020-01-23,0,0,0
Portugal,PRT,2020-01-24,0,0,0
Portugal,PRT,2020-01-25,0,0,0
Portugal,PRT,2020-01-26,0,0,0
Portugal,PRT,2020-01-27,0,0,0
Portugal,PRT,2020-01-28,0,0,0
Portugal,PRT,2020-01-29,0,0,0
Portugal,PRT,2020-01-30,0,0,0
Portugal,PRT,2020-01-31,0,0,0
Portugal,PRT,2020-02-01,0,0,0
Portugal,PRT,2020-02-02,0,0,0
Portugal,PRT,2020-02-03,0,0,0
Portugal,PRT,2020-02-04,0,0,0
Portugal,PRT,2020-02-05,0,0,0
Portugal,PRT,2020-02-06,0,0,0
Portugal,PRT,2020-02-07,0,0,0
Portugal,PRT,2020-02-08,0,0,0
Portugal,PRT,2020-02-09,0,0,0
Portugal,PRT,2020-02-10,0,0,0
Portugal,PRT,2020-02-11,0,0,0
Portugal,PRT,2020-02-12,0,0,0
Portugal,PRT,2020-02-13,0,0,0
Portugal,PRT,2020-02-14,0,0,0
Portugal,PRT,2020-02-15,0,0,0
Portugal,PRT,2020-02-16,0,0,0
Portugal,PRT,2020-02-17,0,0,0
Portugal,PRT,2020-02-18,0,0,0
Portugal,PRT,2020-02-19,0,0,0
Portugal,PRT,2020-02-20,0,0,0
Portugal,PRT,2020-02-21,0,0,0
Portugal,PRT,2020-02-22,0,0,0
Portugal,PRT,2020-02-23,0,0,0
Portugal,PRT,2020-02-24,0,0,0
Portugal,PRT,2020-02-25,0,0,0
Portugal,PRT,2020-02-26,0,0,0
Portugal,PRT,2020-02-27,0,0,0
Portugal,PRT,2020-02-28,0,0,0
Portugal,PRT,2020-02-29,0,0,0
Portugal,PRT,2020-03-01,0,0,0
Portugal,PRT,2020-03-02,2,0,0
Portugal,PRT,2020-03-03,2,0,0
Portugal,PRT,2020-03-04,5,0,0
Portugal,PRT,2020-03-05,8,0,0
Portugal,PRT,2020-03-06,13,0,0
Portugal,PRT,2020-03-07,20,0,0
Portugal,PRT,2020-03-08,30,0,0
Portugal,PRT,2020-03-09,30,0,0
Portugal,PRT,2020-03-10,41,0,0
Portugal,PRT,2020-03-11,59,0,0
Portugal,PRT,2020-03-12,59,0,0
Portugal,PRT,2020-03-13,112,0,1
Portugal,PRT,2020-03-14,169,0,2
Portugal,PRT,2020-03-15,245,0,2
Portugal,PRT,2020-03-16,331,0,3
Portugal,PRT,2020-03-17,448,1,3
Portugal,PRT,2020-03-18,448,2,3
Portugal,PRT,2020-03-19,785,3,3
Portugal,PRT,2020-03-20,1020,6,5
Portugal,PRT,2020-03-21,1280,12,5
Portugal,PRT,2020-03-22,1600,14,5
Portugal,PRT,2020-03-23,2060,23,5
Portugal,PRT,2020-03-24,2362,33,22
Portugal,PRT,2020-03-25,2995,43,22
Portugal,PRT,2020-03-26,3544,60,43
Portugal,PRT,2020-03-27,4268,76,43
Portugal,PRT,2020-03-28,5170,100,43
Paraguay,PRY,2020-01-22,0,0,0
Paraguay,PRY,2020-01-23,0,0,0
Paraguay,PRY,2020-01-24,0,0,0
Paraguay,PRY,2020-01-25,0,0,0
Paraguay,PRY,2020-01-26,0,0,0
Paraguay,PRY,2020-01-27,0,0,0
Paraguay,PRY,2020-01-28,0,0,0
Paraguay,PRY,2020-01-29,0,0,0
Paraguay,PRY,2020-01-30,0,0,0
Paraguay,PRY,2020-01-31,0,0,0
Paraguay,PRY,2020-02-01,0,0,0
Paraguay,PRY,2020-02-02,0,0,0
Paraguay,PRY,2020-02-03,0,0,0
Paraguay,PRY,2020-02-04,0,0,0
Paraguay,PRY,2020-02-05,0,0,0
Paraguay,PRY,2020-02-06,0,0,0
Paraguay,PRY,2020-02-07,0,0,0
Paraguay,PRY,2020-02-08,0,0,0
Paraguay,PRY,2020-02-09,0,0,0
Paraguay,PRY,2020-02-10,0,0,0
Paraguay,PRY,2020-02-11,0,0,0
Paraguay,PRY,2020-02-12,0,0,0
Paraguay,PRY,2020-02-13,0,0,0
Paraguay,PRY,2020-02-14,0,0,0
Paraguay,PRY,2020-02-15,0,0,0
Paraguay,PRY,2020-02-16,0,0,0
Paraguay,PRY,2020-02-17,0,0,0
Paraguay,PRY,2020-02-18,0,0,0
Paraguay,PRY,2020-02-19,0,0,0
Paraguay,PRY,2020-02-20,0,0,0
Paraguay,PRY,2020-02-21,0,0,0
Paraguay,PRY,2020-02-22,0,0,0
Paraguay,PRY,2020-02-23,0,0,0
Paraguay,PRY,2020-02-24,0,0,0
Paraguay,PRY,2020-02-25,0,0,0
Paraguay,PRY,2020-02-26,0,0,0
Paraguay,PRY,2020-02-27,0,0,0
Paraguay,PRY,2020-02-28,0,0,0
Paraguay,PRY,2020-02-29,0,0,0
Paraguay,PRY,2020-03-01,0,0,0
Paraguay,PRY,2020-03-02,0,0,0
Paraguay,PRY,2020-03-03,0,0,0
Paraguay,PRY,2020-03-04,0,0,0
Paraguay,PRY,2020-03-05,0,0,0
Paraguay,PRY,2020-03-06,0,0,0
Paraguay,PRY,2020-03-07,0,0,0
Paraguay,PRY,2020-03-08,1,0,0
Paraguay,PRY,2020-03-09,1,0,0
Paraguay,PRY,2020-03-10,1,0,0
Paraguay,PRY,2020-03-11,5,0,0
Paraguay,PRY,2020-03-12,5,0,0
Paraguay,PRY,2020-03-13,6,0,0
Paraguay,PRY,2020-03-14,6,0,0
Paraguay,PRY,2020-03-15,6,0,0
Paraguay,PRY,2020-03-16,8,0,0
Paraguay,PRY,2020-03-17,9,0,0
Paraguay,PRY,2020-03-18,11,0,0
Paraguay,PRY,2020-03-19,11,0,0
Paraguay,PRY,2020-03-20,13,0,0
Paraguay,PRY,2020-03-21,18,1,0
Paraguay,PRY,2020-03-22,22,1,0
Paraguay,PRY,2020-03-23,22,1,0
Paraguay,PRY,2020-03-24,27,2,0
Paraguay,PRY,2020-03-25,37,3,0
Paraguay,PRY,2020-03-26,41,3,0
Paraguay,PRY,2020-03-27,52,3,1
Paraguay,PRY,2020-03-28,56,3,1
West Bank and Gaza,PSE,2020-01-22,0,0,0
West Bank and Gaza,PSE,2020-01-23,0,0,0
West Bank and Gaza,PSE,2020-01-24,0,0,0
West Bank and Gaza,PSE,2020-01-25,0,0,0
West Bank and Gaza,PSE,2020-01-26,0,0,0
West Bank and Gaza,PSE,2020-01-27,0,0,0
West Bank and Gaza,PSE,2020-01-28,0,0,0
West Bank and Gaza,PSE,2020-01-29,0,0,0
West Bank and Gaza,PSE,2020-01-30,0,0,0
West Bank and Gaza,PSE,2020-01-31,0,0,0
West Bank and Gaza,PSE,2020-02-01,0,0,0
West Bank and Gaza,PSE,2020-02-02,0,0,0
West Bank and Gaza,PSE,2020-02-03,0,0,0
West Bank and Gaza,PSE,2020-02-04,0,0,0
West Bank and Gaza,PSE,2020-02-05,0,0,0
West Bank and Gaza,PSE,2020-02-06,0,0,0
West Bank and Gaza,PSE,2020-02-07,0,0,0
West Bank and Gaza,PSE,2020-02-08,0,0,0
West Bank and Gaza,PSE,2020-02-09,0,0,0
West Bank and Gaza,PSE,2020-02-10,0,0,0
West Bank and Gaza,PSE,2020-02-11,0,0,0
West Bank and Gaza,PSE,2020-02-12,0,0,0
West Bank and Gaza,PSE,2020-02-13,0,0,0
West Bank and Gaza,PSE,2020-02-14,0,0,0
West Bank and Gaza,PSE,2020-02-15,0,0,0
West Bank and Gaza,PSE,2020-02-16,0,0,0
West Bank and Gaza,PSE,2020-02-17,0,0,0
West Bank and Gaza,PSE,2020-02-18,0,0,0
West Bank and Gaza,PSE,2020-02-19,0,0,0
West Bank and Gaza,PSE,2020-02-20,0,0,0
West Bank and Gaza,PSE,2020-02-21,0,0,0
West Bank and Gaza,PSE,2020-02-22,0,0,0
West Bank and Gaza,PSE,2020-02-23,0,0,0
West Bank and Gaza,PSE,2020-02-24,0,0,0
West Bank and Gaza,PSE,2020-02-25,0,0,0
West Bank and Gaza,PSE,2020-02-26,0,0,0
West Bank and Gaza,PSE,2020-02-27,0,0,0
West Bank and Gaza,PSE,2020-02-28,0,0,0
West Bank and Gaza,PSE,2020-02-29,0,0,0
West Bank and Gaza,PSE,2020-03-01,0,0,0
West Bank and Gaza,PSE,2020-03-02,0,0,0
West Bank and Gaza,PSE,2020-03-03,0,0,0
West Bank and Gaza,PSE,2020-03-04,0,0,0
West Bank and Gaza,PSE,2020-03-05,4,0,0
West Bank and Gaza,PSE,2020-03-06,7,0,0
West Bank and Gaza,PSE,2020-03-07,16,0,0
West Bank and Gaza,PSE,2020-03-08,16,0,0
West Bank and Gaza,PSE,2020-03-09,19,0,0
West Bank and Gaza,PSE,2020-03-10,26,0,0
West Bank and Gaza,PSE,2020-03-11,30,0,0
West Bank and Gaza,PSE,2020-03-12,30,0,0
West Bank and Gaza,PSE,2020-03-13,31,0,0
West Bank and Gaza,PSE,2020-03-14,35,0,0
West Bank and Gaza,PSE,2020-03-15,38,0,0
West Bank and Gaza,PSE,2020-03-16,38,0,0
West Bank and Gaza,PSE,2020-03-17,39,0,0
West Bank and Gaza,PSE,2020-03-18,41,0,0
West Bank and Gaza,PSE,2020-03-19,44,0,0
West Bank and Gaza,PSE,2020-03-20,47,0,17
West Bank and Gaza,PSE,2020-03-21,48,0,17
West Bank and Gaza,PSE,2020-03-22,52,0,17
West Bank and Gaza,PSE,2020-03-23,59,0,17
West Bank and Gaza,PSE,2020-03-24,59,0,17
West Bank and Gaza,PSE,2020-03-25,59,0,17
West Bank and Gaza,PSE,2020-03-26,84,1,17
West Bank and Gaza,PSE,2020-03-27,91,1,17
West Bank and Gaza,PSE,2020-03-28,98,1,18
Qatar,QAT,2020-01-22,0,0,0
Qatar,QAT,2020-01-23,0,0,0
Qatar,QAT,2020-01-24,0,0,0
Qatar,QAT,2020-01-25,0,0,0
Qatar,QAT,2020-01-26,0,0,0
Qatar,QAT,2020-01-27,0,0,0
Qatar,QAT,2020-01-28,0,0,0
Qatar,QAT,2020-01-29,0,0,0
Qatar,QAT,2020-01-30,0,0,0
Qatar,QAT,2020-01-31,0,0,0
Qatar,QAT,2020-02-01,0,0,0
Qatar,QAT,2020-02-02,0,0,0
Qatar,QAT,2020-02-03,0,0,0
Qatar,QAT,2020-02-04,0,0,0
Qatar,QAT,2020-02-05,0,0,0
Qatar,QAT,2020-02-06,0,0,0
Qatar,QAT,2020-02-07,0,0,0
Qatar,QAT,2020-02-08,0,0,0
Qatar,QAT,2020-02-09,0,0,0
Qatar,QAT,2020-02-10,0,0,0
Qatar,QAT,2020-02-11,0,0,0
Qatar,QAT,2020-02-12,0,0,0
Qatar,QAT,2020-02-13,0,0,0
Qatar,QAT,2020-02-14,0,0,0
Qatar,QAT,2020-02-15,0,0,0
Qatar,QAT,2020-02-16,0,0,0
Qatar,QAT,2020-02-17,0,0,0
Qatar,QAT,2020-02-18,0,0,0
Qatar,QAT,2020-02-19,0,0,0
Qatar,QAT,2020-02-20,0,0,0
Qatar,QAT,2020-02-21,0,0,0
Qatar,QAT,2020-02-22,0,0,0
Qatar,QAT,2020-02-23,0,0,0
Qatar,QAT,2020-02-24,0,0,0
Qatar,QAT,2020-02-25,0,0,0
Qatar,QAT,2020-02-26,0,0,0
Qatar,QAT,2020-02-27,0,0,0
Qatar,QAT,2020-02-28,0,0,0
Qatar,QAT,2020-02-29,1,0,0
Qatar,QAT,2020-03-01,3,0,0
Qatar,QAT,2020-03-02,3,0,0
Qatar,QAT,2020-03-03,7,0,0
Qatar,QAT,2020-03-04,8,0,0
Qatar,QAT,2020-03-05,8,0,0
Qatar,QAT,2020-03-06,8,0,0
Qatar,QAT,2020-03-07,8,0,0
Qatar,QAT,2020-03-08,15,0,0
Qatar,QAT,2020-03-09,18,0,0
Qatar,QAT,2020-03-10,24,0,0
Qatar,QAT,2020-03-11,262,0,0
Qatar,QAT,2020-03-12,262,0,0
Qatar,QAT,2020-03-13,320,0,0
Qatar,QAT,2020-03-14,337,0,4
Qatar,QAT,2020-03-15,401,0,4
Qatar,QAT,2020-03-16,439,0,4
Qatar,QAT,2020-03-17,439,0,4
Qatar,QAT,2020-03-18,452,0,4
Qatar,QAT,2020-03-19,460,0,4
Qatar,QAT,2020-03-20,470,0,10
Qatar,QAT,2020-03-21,481,0,27
Qatar,QAT,2020-03-22,494,0,33
Qatar,QAT,2020-03-23,501,0,33
Qatar,QAT,2020-03-24,526,0,41
Qatar,QAT,2020-03-25,537,0,41
Qatar,QAT,2020-03-26,549,0,43
Qatar,QAT,2020-03-27,562,0,43
Qatar,QAT,2020-03-28,590,1,45
Romania,ROU,2020-01-22,0,0,0
Romania,ROU,2020-01-23,0,0,0
Romania,ROU,2020-01-24,0,0,0
Romania,ROU,2020-01-25,0,0,0
Romania,ROU,2020-01-26,0,0,0
Romania,ROU,2020-01-27,0,0,0
Romania,ROU,2020-01-28,0,0,0
Romania,ROU,2020-01-29,0,0,0
Romania,ROU,2020-01-30,0,0,0
Romania,ROU,2020-01-31,0,0,0
Romania,ROU,2020-02-01,0,0,0
Romania,ROU,2020-02-02,0,0,0
Romania,ROU,2020-02-03,0,0,0
Romania,ROU,2020-02-04,0,0,0
Romania,ROU,2020-02-05,0,0,0
Romania,ROU,2020-02-06,0,0,0
Romania,ROU,2020-02-07,0,0,0
Romania,ROU,2020-02-08,0,0,0
Romania,ROU,2020-02-09,0,0,0
Romania,ROU,2020-02-10,0,0,0
Romania,ROU,2020-02-11,0,0,0
Romania,ROU,2020-02-12,0,0,0
Romania,ROU,2020-02-13,0,0,0
Romania,ROU,2020-02-14,0,0,0
Romania,ROU,2020-02-15,0,0,0
Romania,ROU,2020-02-16,0,0,0
Romania,ROU,2020-02-17,0,0,0
Romania,ROU,2020-02-18,0,0,0
Romania,ROU,2020-02-19,0,0,0
Romania,ROU,2020-02-20,0,0,0
Romania,ROU,2020-02-21,0,0,0
Romania,ROU,2020-02-22,0,0,0
Romania,ROU,2020-02-23,0,0,0
Romania,ROU,2020-02-24,0,0,0
Romania,ROU,2020-02-25,0,0,0
Romania,ROU,2020-02-26,1,0,0
Romania,ROU,2020-02-27,1,0,0
Romania,ROU,2020-02-28,3,0,0
Romania,ROU,2020-02-29,3,0,0
Romania,ROU,2020-03-01,3,0,0
Romania,ROU,2020-03-02,3,0,0
Romania,ROU,2020-03-03,3,0,0
Romania,ROU,2020-03-04,4,0,1
Romania,ROU,2020-03-05,6,0,1
Romania,ROU,2020-03-06,9,0,1
Romania,ROU,2020-03-07,9,0,3
Romania,ROU,2020-03-08,15,0,3
Romania,ROU,2020-03-09,15,0,3
Romania,ROU,2020-03-10,25,0,3
Romania,ROU,2020-03-11,45,0,6
Romania,ROU,2020-03-12,49,0,6
Romania,ROU,2020-03-13,89,0,7
Romania,ROU,2020-03-14,123,0,9
Romania,ROU,2020-03-15,131,0,9
Romania,ROU,2020-03-16,158,0,9
Romania,ROU,2020-03-17,184,0,16
Romania,ROU,2020-03-18,260,0,19
Romania,ROU,2020-03-19,277,0,25
Romania,ROU,2020-03-20,308,0,25
Romania,ROU,2020-03-21,367,0,52
Romania,ROU,2020-03-22,433,3,64
Romania,ROU,2020-03-23,576,7,64
Romania,ROU,2020-03-24,794,11,79
Romania,ROU,2020-03-25,906,17,86
Romania,ROU,2020-03-26,1029,23,94
Romania,ROU,2020-03-27,1292,26,115
Romania,ROU,2020-03-28,1452,37,139
Russia,RUS,2020-01-22,0,0,0
Russia,RUS,2020-01-23,0,0,0
Russia,RUS,2020-01-24,0,0,0
Russia,RUS,2020-01-25,0,0,0
Russia,RUS,2020-01-26,0,0,0
Russia,RUS,2020-01-27,0,0,0
Russia,RUS,2020-01-28,0,0,0
Russia,RUS,2020-01-29,0,0,0
Russia,RUS,2020-01-30,0,0,0
Russia,RUS,2020-01-31,2,0,0
Russia,RUS,2020-02-01,2,0,0
Russia,RUS,2020-02-02,2,0,0
Russia,RUS,2020-02-03,2,0,0
Russia,RUS,2020-02-04,2,0,0
Russia,RUS,2020-02-05,2,0,0
Russia,RUS,2020-02-06,2,0,0
Russia,RUS,2020-02-07,2,0,0
Russia,RUS,2020-02-08,2,0,0
